full_date,year,month,day,hour,weekday,date_id
2017-08-01 13:00:00,2017,August,1,13,Tuesday,5059
2017-08-01 14:00:00,2017,August,1,14,Tuesday,5060
2017-08-01 15:00:00,2017,August,1,15,Tuesday,5061
2017-08-01 16:00:00,2017,August,1,16,Tuesday,5062
2017-08-01 17:00:00,2017,August,1,17,Tuesday,5063
2017-08-01 18:00:00,2017,August,1,18,Tuesday,5064
2017-08-01 19:00:00,2017,August,1,19,Tuesday,5065
2017-08-01 20:00:00,2017,August,1,20,Tuesday,5066
2017-08-01 21:00:00,2017,August,1,21,Tuesday,5067
2017-08-01 22:00:00,2017,August,1,22,Tuesday,5068
2017-08-01 23:00:00,2017,August,1,23,Tuesday,5069
2017-08-02 00:00:00,2017,August,2,0,Wednesday,5070
2017-08-02 01:00:00,2017,August,2,1,Wednesday,5071
2017-08-02 02:00:00,2017,August,2,2,Wednesday,5072
2017-08-02 03:00:00,2017,August,2,3,Wednesday,5073
2017-08-02 04:00:00,2017,August,2,4,Wednesday,5074
2017-08-02 05:00:00,2017,August,2,5,Wednesday,5075
2017-08-02 06:00:00,2017,August,2,6,Wednesday,5076
2017-08-02 07:00:00,2017,August,2,7,Wednesday,5077
2017-08-02 08:00:00,2017,August,2,8,Wednesday,5078
2017-08-02 09:00:00,2017,August,2,9,Wednesday,5079
2017-08-02 10:00:00,2017,August,2,10,Wednesday,5080
2017-08-02 11:00:00,2017,August,2,11,Wednesday,5081
2017-08-02 12:00:00,2017,August,2,12,Wednesday,5082
2017-08-02 13:00:00,2017,August,2,13,Wednesday,5083
2017-08-02 14:00:00,2017,August,2,14,Wednesday,5084
2017-08-02 15:00:00,2017,August,2,15,Wednesday,5085
2017-08-02 16:00:00,2017,August,2,16,Wednesday,5086
2017-08-02 17:00:00,2017,August,2,17,Wednesday,5087
2017-08-02 18:00:00,2017,August,2,18,Wednesday,5088
2017-08-02 19:00:00,2017,August,2,19,Wednesday,5089
2017-08-02 20:00:00,2017,August,2,20,Wednesday,5090
2017-08-02 21:00:00,2017,August,2,21,Wednesday,5091
2017-08-02 22:00:00,2017,August,2,22,Wednesday,5092
2017-08-02 23:00:00,2017,August,2,23,Wednesday,5093
2017-08-03 00:00:00,2017,August,3,0,Thursday,5094
2017-08-03 01:00:00,2017,August,3,1,Thursday,5095
2017-08-03 02:00:00,2017,August,3,2,Thursday,5096
2017-08-03 03:00:00,2017,August,3,3,Thursday,5097
2017-08-03 04:00:00,2017,August,3,4,Thursday,5098
2017-08-03 05:00:00,2017,August,3,5,Thursday,5099
2017-08-03 06:00:00,2017,August,3,6,Thursday,5100
2017-08-03 07:00:00,2017,August,3,7,Thursday,5101
2017-08-03 08:00:00,2017,August,3,8,Thursday,5102
2017-08-03 09:00:00,2017,August,3,9,Thursday,5103
2017-08-03 10:00:00,2017,August,3,10,Thursday,5104
2017-08-03 11:00:00,2017,August,3,11,Thursday,5105
2017-08-03 12:00:00,2017,August,3,12,Thursday,5106
2017-08-03 13:00:00,2017,August,3,13,Thursday,5107
2017-08-03 14:00:00,2017,August,3,14,Thursday,5108
2017-08-03 15:00:00,2017,August,3,15,Thursday,5109
2017-08-03 16:00:00,2017,August,3,16,Thursday,5110
2017-08-03 17:00:00,2017,August,3,17,Thursday,5111
2017-08-03 18:00:00,2017,August,3,18,Thursday,5112
2017-08-03 19:00:00,2017,August,3,19,Thursday,5113
2017-08-03 20:00:00,2017,August,3,20,Thursday,5114
2017-08-03 21:00:00,2017,August,3,21,Thursday,5115
2017-08-03 22:00:00,2017,August,3,22,Thursday,5116
2017-08-03 23:00:00,2017,August,3,23,Thursday,5117
2017-08-04 00:00:00,2017,August,4,0,Friday,5118
2017-08-04 01:00:00,2017,August,4,1,Friday,5119
2017-08-04 02:00:00,2017,August,4,2,Friday,5120
2017-08-04 03:00:00,2017,August,4,3,Friday,5121
2017-08-04 04:00:00,2017,August,4,4,Friday,5122
2017-08-04 05:00:00,2017,August,4,5,Friday,5123
2017-08-04 06:00:00,2017,August,4,6,Friday,5124
2017-08-04 07:00:00,2017,August,4,7,Friday,5125
2017-08-04 08:00:00,2017,August,4,8,Friday,5126
2017-08-04 09:00:00,2017,August,4,9,Friday,5127
2017-08-04 10:00:00,2017,August,4,10,Friday,5128
2017-08-04 11:00:00,2017,August,4,11,Friday,5129
2017-08-04 12:00:00,2017,August,4,12,Friday,5130
2017-08-04 13:00:00,2017,August,4,13,Friday,5131
2017-08-04 14:00:00,2017,August,4,14,Friday,5132
2017-08-04 15:00:00,2017,August,4,15,Friday,5133
2017-08-04 16:00:00,2017,August,4,16,Friday,5134
2017-08-04 17:00:00,2017,August,4,17,Friday,5135
2017-08-04 18:00:00,2017,August,4,18,Friday,5136
2017-08-04 19:00:00,2017,August,4,19,Friday,5137
2017-08-04 20:00:00,2017,August,4,20,Friday,5138
2017-08-04 21:00:00,2017,August,4,21,Friday,5139
2017-08-04 22:00:00,2017,August,4,22,Friday,5140
2017-08-04 23:00:00,2017,August,4,23,Friday,5141
2017-08-05 00:00:00,2017,August,5,0,Saturday,5142
2017-08-05 01:00:00,2017,August,5,1,Saturday,5143
2017-08-05 02:00:00,2017,August,5,2,Saturday,5144
2017-08-05 03:00:00,2017,August,5,3,Saturday,5145
2017-08-05 04:00:00,2017,August,5,4,Saturday,5146
2017-08-05 05:00:00,2017,August,5,5,Saturday,5147
2017-08-05 06:00:00,2017,August,5,6,Saturday,5148
2017-08-05 07:00:00,2017,August,5,7,Saturday,5149
2017-08-05 08:00:00,2017,August,5,8,Saturday,5150
2017-08-05 09:00:00,2017,August,5,9,Saturday,5151
2017-08-05 10:00:00,2017,August,5,10,Saturday,5152
2017-08-05 11:00:00,2017,August,5,11,Saturday,5153
2017-08-05 12:00:00,2017,August,5,12,Saturday,5154
2017-08-05 13:00:00,2017,August,5,13,Saturday,5155
2017-08-05 14:00:00,2017,August,5,14,Saturday,5156
2017-08-05 15:00:00,2017,August,5,15,Saturday,5157
2017-08-05 16:00:00,2017,August,5,16,Saturday,5158
2017-08-05 17:00:00,2017,August,5,17,Saturday,5159
2017-08-05 18:00:00,2017,August,5,18,Saturday,5160
2017-08-05 19:00:00,2017,August,5,19,Saturday,5161
2017-08-05 20:00:00,2017,August,5,20,Saturday,5162
2017-08-05 21:00:00,2017,August,5,21,Saturday,5163
2017-08-05 22:00:00,2017,August,5,22,Saturday,5164
2017-08-05 23:00:00,2017,August,5,23,Saturday,5165
2017-08-06 00:00:00,2017,August,6,0,Sunday,5166
2017-08-06 01:00:00,2017,August,6,1,Sunday,5167
2017-08-06 02:00:00,2017,August,6,2,Sunday,5168
2017-08-06 03:00:00,2017,August,6,3,Sunday,5169
2017-08-06 04:00:00,2017,August,6,4,Sunday,5170
2017-08-06 05:00:00,2017,August,6,5,Sunday,5171
2017-08-06 06:00:00,2017,August,6,6,Sunday,5172
2017-08-06 07:00:00,2017,August,6,7,Sunday,5173
2017-08-06 08:00:00,2017,August,6,8,Sunday,5174
2017-08-06 09:00:00,2017,August,6,9,Sunday,5175
2017-08-06 10:00:00,2017,August,6,10,Sunday,5176
2017-08-06 11:00:00,2017,August,6,11,Sunday,5177
2017-08-06 12:00:00,2017,August,6,12,Sunday,5178
2017-08-06 13:00:00,2017,August,6,13,Sunday,5179
2017-08-06 14:00:00,2017,August,6,14,Sunday,5180
2017-08-06 15:00:00,2017,August,6,15,Sunday,5181
2017-08-06 16:00:00,2017,August,6,16,Sunday,5182
2017-08-06 17:00:00,2017,August,6,17,Sunday,5183
2017-08-06 18:00:00,2017,August,6,18,Sunday,5184
2017-08-06 19:00:00,2017,August,6,19,Sunday,5185
2017-08-06 20:00:00,2017,August,6,20,Sunday,5186
2017-08-06 21:00:00,2017,August,6,21,Sunday,5187
2017-08-06 22:00:00,2017,August,6,22,Sunday,5188
2017-08-06 23:00:00,2017,August,6,23,Sunday,5189
2017-08-07 00:00:00,2017,August,7,0,Monday,5190
2017-08-07 01:00:00,2017,August,7,1,Monday,5191
2017-08-07 02:00:00,2017,August,7,2,Monday,5192
2017-08-07 03:00:00,2017,August,7,3,Monday,5193
2017-08-07 04:00:00,2017,August,7,4,Monday,5194
2017-08-07 05:00:00,2017,August,7,5,Monday,5195
2017-08-07 06:00:00,2017,August,7,6,Monday,5196
2017-08-07 07:00:00,2017,August,7,7,Monday,5197
2017-08-07 08:00:00,2017,August,7,8,Monday,5198
2017-08-07 09:00:00,2017,August,7,9,Monday,5199
2017-08-07 10:00:00,2017,August,7,10,Monday,5200
2017-08-07 11:00:00,2017,August,7,11,Monday,5201
2017-08-07 12:00:00,2017,August,7,12,Monday,5202
2017-08-07 13:00:00,2017,August,7,13,Monday,5203
2017-08-07 14:00:00,2017,August,7,14,Monday,5204
2017-08-07 15:00:00,2017,August,7,15,Monday,5205
2017-08-07 16:00:00,2017,August,7,16,Monday,5206
2017-08-07 17:00:00,2017,August,7,17,Monday,5207
2017-08-07 18:00:00,2017,August,7,18,Monday,5208
2017-08-07 19:00:00,2017,August,7,19,Monday,5209
2017-08-07 20:00:00,2017,August,7,20,Monday,5210
2017-08-07 21:00:00,2017,August,7,21,Monday,5211
2017-08-07 22:00:00,2017,August,7,22,Monday,5212
2017-08-07 23:00:00,2017,August,7,23,Monday,5213
2017-08-08 00:00:00,2017,August,8,0,Tuesday,5214
2017-08-08 01:00:00,2017,August,8,1,Tuesday,5215
2017-08-08 02:00:00,2017,August,8,2,Tuesday,5216
2017-08-08 03:00:00,2017,August,8,3,Tuesday,5217
2017-08-08 04:00:00,2017,August,8,4,Tuesday,5218
2017-08-08 05:00:00,2017,August,8,5,Tuesday,5219
2017-08-08 06:00:00,2017,August,8,6,Tuesday,5220
2017-08-08 07:00:00,2017,August,8,7,Tuesday,5221
2017-08-08 08:00:00,2017,August,8,8,Tuesday,5222
2017-08-08 09:00:00,2017,August,8,9,Tuesday,5223
2017-08-08 10:00:00,2017,August,8,10,Tuesday,5224
2017-08-08 11:00:00,2017,August,8,11,Tuesday,5225
2017-08-08 12:00:00,2017,August,8,12,Tuesday,5226
2017-08-08 13:00:00,2017,August,8,13,Tuesday,5227
2017-08-08 14:00:00,2017,August,8,14,Tuesday,5228
2017-08-08 15:00:00,2017,August,8,15,Tuesday,5229
2017-08-08 16:00:00,2017,August,8,16,Tuesday,5230
2017-08-08 17:00:00,2017,August,8,17,Tuesday,5231
2017-08-08 18:00:00,2017,August,8,18,Tuesday,5232
2017-08-08 19:00:00,2017,August,8,19,Tuesday,5233
2017-08-08 20:00:00,2017,August,8,20,Tuesday,5234
2017-08-08 21:00:00,2017,August,8,21,Tuesday,5235
2017-08-08 22:00:00,2017,August,8,22,Tuesday,5236
2017-08-08 23:00:00,2017,August,8,23,Tuesday,5237
2017-08-09 00:00:00,2017,August,9,0,Wednesday,5238
2017-08-09 01:00:00,2017,August,9,1,Wednesday,5239
2017-08-09 02:00:00,2017,August,9,2,Wednesday,5240
2017-08-09 03:00:00,2017,August,9,3,Wednesday,5241
2017-08-09 04:00:00,2017,August,9,4,Wednesday,5242
2017-08-09 05:00:00,2017,August,9,5,Wednesday,5243
2017-08-09 06:00:00,2017,August,9,6,Wednesday,5244
2017-08-09 07:00:00,2017,August,9,7,Wednesday,5245
2017-08-09 08:00:00,2017,August,9,8,Wednesday,5246
2017-08-09 09:00:00,2017,August,9,9,Wednesday,5247
2017-08-09 10:00:00,2017,August,9,10,Wednesday,5248
2017-08-09 11:00:00,2017,August,9,11,Wednesday,5249
2017-08-09 12:00:00,2017,August,9,12,Wednesday,5250
2017-08-09 13:00:00,2017,August,9,13,Wednesday,5251
2017-08-09 14:00:00,2017,August,9,14,Wednesday,5252
2017-08-09 15:00:00,2017,August,9,15,Wednesday,5253
2017-08-09 16:00:00,2017,August,9,16,Wednesday,5254
2017-08-09 17:00:00,2017,August,9,17,Wednesday,5255
2017-08-09 18:00:00,2017,August,9,18,Wednesday,5256
2017-08-09 19:00:00,2017,August,9,19,Wednesday,5257
2017-08-09 20:00:00,2017,August,9,20,Wednesday,5258
2017-08-09 21:00:00,2017,August,9,21,Wednesday,5259
2017-08-09 22:00:00,2017,August,9,22,Wednesday,5260
2017-08-09 23:00:00,2017,August,9,23,Wednesday,5261
2017-08-10 00:00:00,2017,August,10,0,Thursday,5262
2017-08-10 01:00:00,2017,August,10,1,Thursday,5263
2017-08-10 02:00:00,2017,August,10,2,Thursday,5264
2017-08-10 03:00:00,2017,August,10,3,Thursday,5265
2017-08-10 04:00:00,2017,August,10,4,Thursday,5266
2017-08-10 05:00:00,2017,August,10,5,Thursday,5267
2017-08-10 06:00:00,2017,August,10,6,Thursday,5268
2017-08-10 07:00:00,2017,August,10,7,Thursday,5269
2017-08-10 08:00:00,2017,August,10,8,Thursday,5270
2017-08-10 09:00:00,2017,August,10,9,Thursday,5271
2017-08-10 10:00:00,2017,August,10,10,Thursday,5272
2017-08-10 11:00:00,2017,August,10,11,Thursday,5273
2017-08-10 12:00:00,2017,August,10,12,Thursday,5274
2017-08-10 13:00:00,2017,August,10,13,Thursday,5275
2017-08-10 14:00:00,2017,August,10,14,Thursday,5276
2017-08-10 15:00:00,2017,August,10,15,Thursday,5277
2017-08-10 16:00:00,2017,August,10,16,Thursday,5278
2017-08-10 17:00:00,2017,August,10,17,Thursday,5279
2017-08-10 18:00:00,2017,August,10,18,Thursday,5280
2017-08-10 19:00:00,2017,August,10,19,Thursday,5281
2017-08-10 20:00:00,2017,August,10,20,Thursday,5282
2017-08-10 21:00:00,2017,August,10,21,Thursday,5283
2017-08-10 22:00:00,2017,August,10,22,Thursday,5284
2017-08-10 23:00:00,2017,August,10,23,Thursday,5285
2017-08-11 00:00:00,2017,August,11,0,Friday,5286
2017-08-11 01:00:00,2017,August,11,1,Friday,5287
2017-08-11 02:00:00,2017,August,11,2,Friday,5288
2017-08-11 03:00:00,2017,August,11,3,Friday,5289
2017-08-11 04:00:00,2017,August,11,4,Friday,5290
2017-08-11 05:00:00,2017,August,11,5,Friday,5291
2017-08-11 06:00:00,2017,August,11,6,Friday,5292
2017-08-11 07:00:00,2017,August,11,7,Friday,5293
2017-08-11 08:00:00,2017,August,11,8,Friday,5294
2017-08-11 09:00:00,2017,August,11,9,Friday,5295
2017-08-11 10:00:00,2017,August,11,10,Friday,5296
2017-08-11 11:00:00,2017,August,11,11,Friday,5297
2017-08-11 12:00:00,2017,August,11,12,Friday,5298
2017-08-11 13:00:00,2017,August,11,13,Friday,5299
2017-08-11 14:00:00,2017,August,11,14,Friday,5300
2017-08-11 15:00:00,2017,August,11,15,Friday,5301
2017-08-11 16:00:00,2017,August,11,16,Friday,5302
2017-08-11 17:00:00,2017,August,11,17,Friday,5303
2017-08-11 18:00:00,2017,August,11,18,Friday,5304
2017-08-11 19:00:00,2017,August,11,19,Friday,5305
2017-08-11 20:00:00,2017,August,11,20,Friday,5306
2017-08-11 21:00:00,2017,August,11,21,Friday,5307
2017-08-11 22:00:00,2017,August,11,22,Friday,5308
2017-08-11 23:00:00,2017,August,11,23,Friday,5309
2017-08-12 00:00:00,2017,August,12,0,Saturday,5310
2017-08-12 01:00:00,2017,August,12,1,Saturday,5311
2017-08-12 02:00:00,2017,August,12,2,Saturday,5312
2017-08-12 03:00:00,2017,August,12,3,Saturday,5313
2017-08-12 04:00:00,2017,August,12,4,Saturday,5314
2017-08-12 05:00:00,2017,August,12,5,Saturday,5315
2017-08-12 06:00:00,2017,August,12,6,Saturday,5316
2017-08-12 07:00:00,2017,August,12,7,Saturday,5317
2017-08-12 08:00:00,2017,August,12,8,Saturday,5318
2017-08-12 09:00:00,2017,August,12,9,Saturday,5319
2017-08-12 10:00:00,2017,August,12,10,Saturday,5320
2017-08-12 11:00:00,2017,August,12,11,Saturday,5321
2017-08-12 12:00:00,2017,August,12,12,Saturday,5322
2017-08-12 13:00:00,2017,August,12,13,Saturday,5323
2017-08-12 14:00:00,2017,August,12,14,Saturday,5324
2017-08-12 15:00:00,2017,August,12,15,Saturday,5325
2017-08-12 16:00:00,2017,August,12,16,Saturday,5326
2017-08-12 17:00:00,2017,August,12,17,Saturday,5327
2017-08-12 18:00:00,2017,August,12,18,Saturday,5328
2017-08-12 19:00:00,2017,August,12,19,Saturday,5329
2017-08-12 20:00:00,2017,August,12,20,Saturday,5330
2017-08-12 21:00:00,2017,August,12,21,Saturday,5331
2017-08-12 22:00:00,2017,August,12,22,Saturday,5332
2017-08-12 23:00:00,2017,August,12,23,Saturday,5333
2017-08-13 00:00:00,2017,August,13,0,Sunday,5334
2017-08-13 01:00:00,2017,August,13,1,Sunday,5335
2017-08-13 02:00:00,2017,August,13,2,Sunday,5336
2017-08-13 03:00:00,2017,August,13,3,Sunday,5337
2017-08-13 04:00:00,2017,August,13,4,Sunday,5338
2017-08-13 05:00:00,2017,August,13,5,Sunday,5339
2017-08-13 06:00:00,2017,August,13,6,Sunday,5340
2017-08-13 07:00:00,2017,August,13,7,Sunday,5341
2017-08-13 08:00:00,2017,August,13,8,Sunday,5342
2017-08-13 09:00:00,2017,August,13,9,Sunday,5343
2017-08-13 10:00:00,2017,August,13,10,Sunday,5344
2017-08-13 11:00:00,2017,August,13,11,Sunday,5345
2017-08-13 12:00:00,2017,August,13,12,Sunday,5346
2017-08-13 13:00:00,2017,August,13,13,Sunday,5347
2017-08-13 14:00:00,2017,August,13,14,Sunday,5348
2017-08-13 15:00:00,2017,August,13,15,Sunday,5349
2017-08-13 16:00:00,2017,August,13,16,Sunday,5350
2017-08-13 17:00:00,2017,August,13,17,Sunday,5351
2017-08-13 18:00:00,2017,August,13,18,Sunday,5352
2017-08-13 19:00:00,2017,August,13,19,Sunday,5353
2017-08-13 20:00:00,2017,August,13,20,Sunday,5354
2017-08-13 21:00:00,2017,August,13,21,Sunday,5355
2017-08-13 22:00:00,2017,August,13,22,Sunday,5356
2017-08-13 23:00:00,2017,August,13,23,Sunday,5357
2017-08-14 00:00:00,2017,August,14,0,Monday,5358
2017-08-14 01:00:00,2017,August,14,1,Monday,5359
2017-08-14 02:00:00,2017,August,14,2,Monday,5360
2017-08-14 03:00:00,2017,August,14,3,Monday,5361
2017-08-14 04:00:00,2017,August,14,4,Monday,5362
2017-08-14 05:00:00,2017,August,14,5,Monday,5363
2017-08-14 06:00:00,2017,August,14,6,Monday,5364
2017-08-14 07:00:00,2017,August,14,7,Monday,5365
2017-08-14 08:00:00,2017,August,14,8,Monday,5366
2017-08-14 09:00:00,2017,August,14,9,Monday,5367
2017-08-14 10:00:00,2017,August,14,10,Monday,5368
2017-08-14 11:00:00,2017,August,14,11,Monday,5369
2017-08-14 12:00:00,2017,August,14,12,Monday,5370
2017-08-14 13:00:00,2017,August,14,13,Monday,5371
2017-08-14 14:00:00,2017,August,14,14,Monday,5372
2017-08-14 15:00:00,2017,August,14,15,Monday,5373
2017-08-14 16:00:00,2017,August,14,16,Monday,5374
2017-08-14 17:00:00,2017,August,14,17,Monday,5375
2017-08-14 18:00:00,2017,August,14,18,Monday,5376
2017-08-14 19:00:00,2017,August,14,19,Monday,5377
2017-08-14 20:00:00,2017,August,14,20,Monday,5378
2017-08-14 21:00:00,2017,August,14,21,Monday,5379
2017-08-14 22:00:00,2017,August,14,22,Monday,5380
2017-08-14 23:00:00,2017,August,14,23,Monday,5381
2017-08-15 00:00:00,2017,August,15,0,Tuesday,5382
2017-08-15 01:00:00,2017,August,15,1,Tuesday,5383
2017-08-15 02:00:00,2017,August,15,2,Tuesday,5384
2017-08-15 03:00:00,2017,August,15,3,Tuesday,5385
2017-08-15 04:00:00,2017,August,15,4,Tuesday,5386
2017-08-15 05:00:00,2017,August,15,5,Tuesday,5387
2017-08-15 06:00:00,2017,August,15,6,Tuesday,5388
2017-08-15 07:00:00,2017,August,15,7,Tuesday,5389
2017-08-15 08:00:00,2017,August,15,8,Tuesday,5390
2017-08-15 09:00:00,2017,August,15,9,Tuesday,5391
2017-08-15 10:00:00,2017,August,15,10,Tuesday,5392
2017-08-15 11:00:00,2017,August,15,11,Tuesday,5393
2017-08-15 12:00:00,2017,August,15,12,Tuesday,5394
2017-08-15 13:00:00,2017,August,15,13,Tuesday,5395
2017-08-15 14:00:00,2017,August,15,14,Tuesday,5396
2017-08-15 15:00:00,2017,August,15,15,Tuesday,5397
2017-08-15 16:00:00,2017,August,15,16,Tuesday,5398
2017-08-15 17:00:00,2017,August,15,17,Tuesday,5399
2017-08-15 18:00:00,2017,August,15,18,Tuesday,5400
2017-08-15 19:00:00,2017,August,15,19,Tuesday,5401
2017-08-15 20:00:00,2017,August,15,20,Tuesday,5402
2017-08-15 21:00:00,2017,August,15,21,Tuesday,5403
2017-08-15 22:00:00,2017,August,15,22,Tuesday,5404
2017-08-15 23:00:00,2017,August,15,23,Tuesday,5405
2017-08-16 00:00:00,2017,August,16,0,Wednesday,5406
2017-08-16 01:00:00,2017,August,16,1,Wednesday,5407
2017-08-16 02:00:00,2017,August,16,2,Wednesday,5408
2017-08-16 03:00:00,2017,August,16,3,Wednesday,5409
2017-08-16 04:00:00,2017,August,16,4,Wednesday,5410
2017-08-16 05:00:00,2017,August,16,5,Wednesday,5411
2017-08-16 06:00:00,2017,August,16,6,Wednesday,5412
2017-08-16 07:00:00,2017,August,16,7,Wednesday,5413
2017-08-16 08:00:00,2017,August,16,8,Wednesday,5414
2017-08-16 09:00:00,2017,August,16,9,Wednesday,5415
2017-08-16 10:00:00,2017,August,16,10,Wednesday,5416
2017-08-16 11:00:00,2017,August,16,11,Wednesday,5417
2017-08-16 12:00:00,2017,August,16,12,Wednesday,5418
2017-08-16 13:00:00,2017,August,16,13,Wednesday,5419
2017-08-16 14:00:00,2017,August,16,14,Wednesday,5420
2017-08-16 15:00:00,2017,August,16,15,Wednesday,5421
2017-08-16 16:00:00,2017,August,16,16,Wednesday,5422
2017-08-16 17:00:00,2017,August,16,17,Wednesday,5423
2017-08-16 18:00:00,2017,August,16,18,Wednesday,5424
2017-08-16 19:00:00,2017,August,16,19,Wednesday,5425
2017-08-16 20:00:00,2017,August,16,20,Wednesday,5426
2017-08-16 21:00:00,2017,August,16,21,Wednesday,5427
2017-08-16 22:00:00,2017,August,16,22,Wednesday,5428
2017-08-16 23:00:00,2017,August,16,23,Wednesday,5429
2017-08-17 00:00:00,2017,August,17,0,Thursday,5430
2017-08-17 01:00:00,2017,August,17,1,Thursday,5431
2017-08-17 02:00:00,2017,August,17,2,Thursday,5432
2017-08-17 03:00:00,2017,August,17,3,Thursday,5433
2017-08-17 04:00:00,2017,August,17,4,Thursday,5434
2017-08-17 05:00:00,2017,August,17,5,Thursday,5435
2017-08-17 06:00:00,2017,August,17,6,Thursday,5436
2017-08-17 07:00:00,2017,August,17,7,Thursday,5437
2017-08-17 08:00:00,2017,August,17,8,Thursday,5438
2017-08-17 09:00:00,2017,August,17,9,Thursday,5439
2017-08-17 10:00:00,2017,August,17,10,Thursday,5440
2017-08-17 11:00:00,2017,August,17,11,Thursday,5441
2017-08-17 12:00:00,2017,August,17,12,Thursday,5442
2017-08-17 13:00:00,2017,August,17,13,Thursday,5443
2017-08-17 14:00:00,2017,August,17,14,Thursday,5444
2017-08-17 15:00:00,2017,August,17,15,Thursday,5445
2017-08-17 16:00:00,2017,August,17,16,Thursday,5446
2017-08-17 17:00:00,2017,August,17,17,Thursday,5447
2017-08-17 18:00:00,2017,August,17,18,Thursday,5448
2017-08-17 19:00:00,2017,August,17,19,Thursday,5449
2017-08-17 20:00:00,2017,August,17,20,Thursday,5450
2017-08-17 21:00:00,2017,August,17,21,Thursday,5451
2017-08-17 22:00:00,2017,August,17,22,Thursday,5452
2017-08-17 23:00:00,2017,August,17,23,Thursday,5453
2017-08-18 00:00:00,2017,August,18,0,Friday,5454
2017-08-18 01:00:00,2017,August,18,1,Friday,5455
2017-08-18 02:00:00,2017,August,18,2,Friday,5456
2017-08-18 03:00:00,2017,August,18,3,Friday,5457
2017-08-18 04:00:00,2017,August,18,4,Friday,5458
2017-08-18 05:00:00,2017,August,18,5,Friday,5459
2017-08-18 06:00:00,2017,August,18,6,Friday,5460
2017-08-18 07:00:00,2017,August,18,7,Friday,5461
2017-08-18 08:00:00,2017,August,18,8,Friday,5462
2017-08-18 09:00:00,2017,August,18,9,Friday,5463
2017-08-18 10:00:00,2017,August,18,10,Friday,5464
2017-08-18 11:00:00,2017,August,18,11,Friday,5465
2017-08-18 12:00:00,2017,August,18,12,Friday,5466
2017-08-18 13:00:00,2017,August,18,13,Friday,5467
2017-08-18 14:00:00,2017,August,18,14,Friday,5468
2017-08-18 15:00:00,2017,August,18,15,Friday,5469
2017-08-18 16:00:00,2017,August,18,16,Friday,5470
2017-08-18 17:00:00,2017,August,18,17,Friday,5471
2017-08-18 18:00:00,2017,August,18,18,Friday,5472
2017-08-18 19:00:00,2017,August,18,19,Friday,5473
2017-08-18 20:00:00,2017,August,18,20,Friday,5474
2017-08-18 21:00:00,2017,August,18,21,Friday,5475
2017-08-18 22:00:00,2017,August,18,22,Friday,5476
2017-08-18 23:00:00,2017,August,18,23,Friday,5477
2017-08-19 00:00:00,2017,August,19,0,Saturday,5478
2017-08-19 01:00:00,2017,August,19,1,Saturday,5479
2017-08-19 02:00:00,2017,August,19,2,Saturday,5480
2017-08-19 03:00:00,2017,August,19,3,Saturday,5481
2017-08-19 05:00:00,2017,August,19,5,Saturday,5482
2017-08-19 06:00:00,2017,August,19,6,Saturday,5483
2017-08-19 07:00:00,2017,August,19,7,Saturday,5484
2017-08-19 08:00:00,2017,August,19,8,Saturday,5485
2017-08-19 09:00:00,2017,August,19,9,Saturday,5486
2017-08-19 10:00:00,2017,August,19,10,Saturday,5487
2017-08-19 11:00:00,2017,August,19,11,Saturday,5488
2017-08-19 12:00:00,2017,August,19,12,Saturday,5489
2017-08-19 13:00:00,2017,August,19,13,Saturday,5490
2017-08-19 14:00:00,2017,August,19,14,Saturday,5491
2017-08-19 15:00:00,2017,August,19,15,Saturday,5492
2017-08-19 16:00:00,2017,August,19,16,Saturday,5493
2017-08-19 17:00:00,2017,August,19,17,Saturday,5494
2017-08-19 18:00:00,2017,August,19,18,Saturday,5495
2017-08-19 19:00:00,2017,August,19,19,Saturday,5496
2017-08-19 20:00:00,2017,August,19,20,Saturday,5497
2017-08-19 21:00:00,2017,August,19,21,Saturday,5498
2017-08-19 22:00:00,2017,August,19,22,Saturday,5499
2017-08-19 23:00:00,2017,August,19,23,Saturday,5500
2017-08-20 00:00:00,2017,August,20,0,Sunday,5501
2017-08-20 01:00:00,2017,August,20,1,Sunday,5502
2017-08-20 02:00:00,2017,August,20,2,Sunday,5503
2017-08-20 03:00:00,2017,August,20,3,Sunday,5504
2017-08-20 05:00:00,2017,August,20,5,Sunday,5505
2017-08-20 06:00:00,2017,August,20,6,Sunday,5506
2017-08-20 07:00:00,2017,August,20,7,Sunday,5507
2017-08-20 08:00:00,2017,August,20,8,Sunday,5508
2017-08-20 09:00:00,2017,August,20,9,Sunday,5509
2017-08-20 10:00:00,2017,August,20,10,Sunday,5510
2017-08-20 11:00:00,2017,August,20,11,Sunday,5511
2017-08-20 12:00:00,2017,August,20,12,Sunday,5512
2017-08-20 13:00:00,2017,August,20,13,Sunday,5513
2017-08-20 14:00:00,2017,August,20,14,Sunday,5514
2017-08-20 15:00:00,2017,August,20,15,Sunday,5515
2017-08-20 16:00:00,2017,August,20,16,Sunday,5516
2017-08-20 17:00:00,2017,August,20,17,Sunday,5517
2017-08-20 18:00:00,2017,August,20,18,Sunday,5518
2017-08-20 19:00:00,2017,August,20,19,Sunday,5519
2017-08-20 20:00:00,2017,August,20,20,Sunday,5520
2017-08-20 21:00:00,2017,August,20,21,Sunday,5521
2017-08-20 22:00:00,2017,August,20,22,Sunday,5522
2017-08-20 23:00:00,2017,August,20,23,Sunday,5523
